Shinrarta Dezhra,"Officially, the Pilots Federation is apolitical: as an organisation it does not interfere with the internal workings of systems or factions. However this official stance is a misnomer. The PF wields considerable power through its web of political contacts as well as the application of the bounty system and control of the ship and station embedded systems. / It also uses a lot of soft power by providing pilot safety support throughout human space. / There are also known cliques within the PF (The Dark Wheel is probably the most famous) that have their own agendas. Officially these are discouraged, but in an organisation so large they are tolerated as long as they don't overstep the mark.",55.72,17.59,27.16
Shinrarta Dezhra,"Much of what the Pilots Federation does revolves around secrecy; and this has many layers. Within the Pilots Federation, the Elite Federation of Pilots is even more mysterious and secretive, and at the centre of that is the elusive 'Founders World'. / It is the only system directly controlled by the EFP, and even its location is closely guarded. The secrecy is maintained by the EFP using 'misinformation' - there are a great many rumours of its rough location - and they all contradict each other. Only a select few - the members of the EFP - know the truth. / The system is governed by the EFP and it is here that the organisation's headquarters is based. / EFP members are allowed to retire here in relative anonymity.",55.72,17.59,27.16
Dryoea Flyi IM-W f1-3475,,-4994.44,-1105.13,18855.56
EOR AUG EW-W F1-228,"Commander WR3ND considers this as an ideal location for scientific investigation. Its a black hole, white dwarf, and neutron star system which contains the three main know endphases of star evolution, so likely a very old system that has been through quite a lot. It is just 2 million years under being 13 billion years old according to the system data, so nearly the age of the universe itself - with two terraformable terrestrial waterworlds with carbon-water based life, one with a moon. / What kind of life could live and evolve there and sustained itself in that kind of environment for so long? Perhaps some form of life more advanced than we can comprehend dwells within the watery depths of these worlds.",2510.25,2069.56,20136.38
IC 1396 Sector RU-F D11-7,This delightful Earth-like planet orbiting a gas giant was suggested by Commander PEARCY.,-2778.28,129.34,7.66
Alnitak,The glorious ring system around the class L dwarf star in this system was suggested by Commander Adidane as a celestial sightseeing spot.,318.38,-203.16,-632.03
Thraikoo FL-P d5-97 ABCD 1,,-18649.63,39.03,7110.91
Eephaills YF-W d2-93,,-11359.69,-602.84,17146.31
HIP 43123,"Commander Gradis recommends this interesting planet orbiting close to a carbon star. It's on the periphery of the sun's exclusion zone, yet can be landed. Due to the massive size of the star a limit of .33 ls will be encountered for the majority of the travel and this will lead to a build up of heat. Most craft will not be able to land but for the tourist who seeks danger, and the unique sight of having a star fill the entire horizon, it may be worth the risk.",1644.84,172.66,-387.91
Kathans,This close up view of the parent body's rings was enough for Commander AlexVII to recommend it for celestial sightseers.,75.28,-26.31,64.28
HEN 2-23,A rare Wolf-Rayet star within a glorious nebula is an amazing sight recommended by Commander A lot.,8322.63,1271.03,-1169.69
17 Beta Piscis Austrini,"The stunning waterworld, and trio of stars support the local tourist economy.",-18.66,-123.59,69.09
17 Cygni,"This extreme hell world, along with two terraformed garden worlds, and a water world provide plenty for celestial tourists.",-64.53,5.00,24.59
18 Puppis,"This system's tourist economy stems from the rined high-metal world orbiting the primary star. The companion star also has a terraformed world, and another terraforming candidate.",58.69,13.94,-41.13
36 Andromedae,"Tourists come to this system to see the interesting binary pair of high-metal content worlds, as well as the terraformed planet, and an unusual water world.",-79.16,-77.91,-54.94
39 Serpentis,"This bountiful system contains two natural Earth-like worlds, and an additional terraforming candidate.",-16.47,39.88,36.59
47 Ceti,"There are a variety of interesting sights to see in this system - from the large blue gas giant, to the collection of garden world, and terraforming candidates around the companion star.",-14.13,-116.97,-32.53
49 Serpentis,This collection of varied terrestrial worlds provides a number of places for the space tourist to visit.,-26.97,49.97,51.88
69 G. Carinae,The binary ice worlds are just one of the features that makes this systen an attractive destination for tourists.,50.78,-14.28,3.16
Agastani,"Ammonia worlds are relatively rare in colonized space, and this pristine example provides one of many attractions for this star system.",22.38,-17.69,-7.78
Akonito,"The tourism for this system is supported by a number of interesting planets, including a binary paif of heavy metal worlds, a terraformed planet, and a large waterworld.",-86.63,1.22,-79.47
Akualanu,The spectacular purple tinged gar giant is a popular destination for tourists in this system.,63.78,-128.50,3.00
Amenili,"Water worlds are always a popular destination for sightseers, and this one orbiting the barycentre of two binary stars is a superb example.",115.72,-181.16,89.69
Amsitia,This terraforming candidate attracts many sightseers to the system. One world has already been terraformed around this star.,19.44,-170.53,-0.28
Antanyamai,"There is a range of different worlds for visitors to experience in this system - ranging from a terraformed Earth-like, to a frozen iceworld out on the fringes of the system.",-103.88,0.19,83.19
Any Na,[No Text],125.66,-1.72,14.09
Anyayahui,Visitors to this system are greated with a beautiful duo of waterworlds.,156.94,-15.84,30.28
Apisulfr,"There's a treasure trove of planets to see in this system, including three sets of binary planets! The inner three planets are all populated outdoor worlds.",103.81,-82.41,82.22
Assinda,The purple gas giant at the furthest regions of this system has proven to be a popular tourist destination ever since the local legend of a ghost ship sometimes seen in orbit of the nearby moon began to circulate.,-70.31,-118.91,-112.13
Balaa,The ammonia world with known non-sentient life has been a popular tourist attraction for many years.,-33.66,-94.72,27.34
Banki,"The carbon based lifeforms in the gas giant's atmosphere attract not just scientific expeditions, but many tourists as well.",49.53,15.75,-91.72
BD+22 3579,"As well as the outdoor world and the waterworld, this system boasts a ringed ice planet - popular with orbital as well as suface explorers.",-84.69,12.72,58.44
BD+34 1378,This terraformed outdoor world is the highlight of this star system.,0.19,19.81,-93.91
BD+40 2208,The unusual marine animals on this waterworld are a significant source for the system's traffic.,2.69,53.53,-51.22
BD+65 210,"Tourism is growing in this system thanks to a number of different planets. It contains an outdoor world, with an additional terraforming candidate, as well as a suite of other terrestrial and gas giant planets.",-56.53,5.63,-46.66
BD+69 530,This terraforming candidate is popular with tourists in the region. There are also two other outdoor worlds in this system.,-61.22,81.50,-37.75
BD+74 526,"The unusual lifelorms found in the atmosphere of this gas giant, can also be found in another gas giant further out in the system. Life can also be found on the terrestrial water world forming a binary pair with this planet.",-48.66,53.28,-29.25
BD-00 632,The bountiful nature of this system is clear from the five different planets supporting various forms of water based life. There's even a gas giant in the outer reaches with primitive ammonia based life.,9.47,-36.34,-48.63
Beditjari,This binary system is a popular destination for travellers.,-6.53,-60.94,104.34
Biamebitoto,Legends of infamous pirates attract many visitors to this star system.,53.28,-0.22,118.19
Binar,"Visitors flock to this system for the variety of terrestrial planets that can be explored. They include two terraforming candidates, but the outermost planet, with its icy rings, is considered a site of particular beauty.",124.16,-14.66,22.50
Brulenjan,Many scientists come to research the ammonia based life found on this planet. Tourists seeking to see alien life (no matter how primitive) come here as well.,22.06,70.09,81.66
Bunuson,"With two outdoor worlds this planet supports a great variety of life, making it popular with many visitors.",111.91,-104.91,-16.09
Buzhang Ku,"This system was said to contain a lost ship, supposedly drifting through space. Rumours of treasure have attracted hunters, even now.",44.03,-52.44,-45.94
Caleta,This planetary binary is just one of the highlights for this system's tourism economy.,-10.22,-86.06,-84.00
Carverda,"Despite its size, this system has a remarkable range of terrestrial planets, almost half of which are capable of supporting water-based life.",101.84,-130.00,-40.63
CD-31 1974,This remote gas giant was believed to be the source of a mysterious radio signal during the 32rd century. Some still come to try and find the source.,58.75,-62.75,-46.09
CD-33 8748,"It's unusual for a system to contain just a single planet, especially for that lone planet to be a water world with known life forms.",46.22,30.16,33.16
CD-39 4830,The stars in this multiple system provide some stunning sights from the terraformed outdoor world here.,114.41,5.19,-17.41
CD-52 557,"This unusual water world with an argon rich atmosphere supports some unique types of life, not only fascinating scientists, but adventure tourists as well.",80.69,-125.34,-0.06
CD-58 4207,"Three different worlds in this system support life in a different forms. Although unconfirmed, attention has been focused on this world after reports of signs of a new type of organism.",117.44,6.47,54.09
CD-61 1439,"The companion star in this system contains three worlds capable of supporting life, but also some interesting high metal content worlds, such as this one.",66.09,-30.72,1.44
CD-75 661,"This binary pair of ice planets occupies the outer regions of this system, and is a form favourite of those who enjoy a chilly climate.",67.88,-21.50,51.16
Ch'eng,This moon provides some awesome views of the gas giant it orbits. Traces of ammonia based life have been recorded in the upper atmosphere of this plant.,95.44,-161.47,74.72
Cheng Den,"This small collection of terrestrial planets orbit a close binary pair of suns. Incredibly, three of these planets support water based life.",-42.88,-69.16,25.44
Chick Ek,In this binary pair of planets there is one of two water worlds that can be found in this system. They are a popular destination for celestial tourists and scientists alike.,-22.63,-18.88,129.59
Chul,"Ammonia worlds, such as this one, are a popular destination for alien life enthusiasts.",110.09,112.53,31.88
CL Phoenicis,"Although this system is already popular because of the water world in the inner system, it's the small gas giant in the outer regions that has received the most attention. There are tales of alien visitors on this planet, although no actual proof has even been reported.",27.59,-136.59,47.84
Clayakarma,This system is a popular destination because of its abundance of life supporting worlds - including two outdoor worlds and two waterworlds.,-20.50,-4.97,60.69
Coelatuvean,The water world orbiting this system's companion star makes it a favourite destination for many tourists.,6.03,-78.28,19.34
Cofan,There are a number of impressive sights to be enjoyed in this system. Among the most spectacular is this gas giant's ring system.,-33.72,19.34,144.16
Dassareti,"While the two ammonia worlds attract many visitors, the recent reports of unusual readings from the outermost ice planet has lured a certain type of traveller.",-106.84,22.44,-1.63
Dimoco,"The outdoor world and water water worlds are the common destination for tourists in this system, but the speculation of possible life under the ice caps on the third planet has generated interest recently.",-73.63,22.16,59.19
Djalibara,"The sole outdoor world is the principal destination for visitors in this system. Its neighbouring water world is a terraforming candidate, so some future development is likely there.",2.41,-97.47,46.00
Djuhti,"This binary star system contains mostly icy worlds, however the single exception is a water world with some interesting water based life.",-6.81,92.66,24.81
Ejagham,This binary icy moon orbiting the outermost gas giant in this  star system is considered a romantic hotspot for lovers visiting the system.,53.78,-20.38,-23.16
Colonia,"Jaques is probably the most well known cyborg in history. After decades of running a bar he bought the space station and after fitting it for deep space travel, departed into the black. His most recent adventure saw him severely damaged and stranded in this far flung system. Commanders from all over the galaxy are now supporting efforts to bring humanity's light there.",-9530.50,-910.28,19808.13
Exioce,"Tourists flock to this system mainly because of the outdoor and water worlds, but also for the range of gas giants with some awesome views from their neighbouring moons.",78.50,-100.25,16.78
Flech,"This system enjoys a number of life bearing terrestrial worlds, including two outdoor worlds, a water world and two ammonia worlds.",20.13,-10.34,-63.13
Fortuna,This lava world makes for an awe inspiring sight for visitors looking for the more deadly planets on their travels.,-17.31,15.88,-54.47
G 123-16,"Helium-rich gas giants are relatively rare in the galaxy, and this system contains four!",-9.25,79.03,-17.75
G 203-47,This binary pair of gas giants has raised a lot of interest in this star system.,-18.34,14.25,7.09
G 69-11,The famed explorer Talla Banquess lost her life while mapping this planet. Since then this planet has become a pilgrimage site for many following in her path.,-45.34,-32.09,-26.50
Gabraceni,[No Text],52.53,-11.38,61.66
Gamma Leporis,"A lone water world orbits the primary star in this binary system. Some say that this is a sign of its uniqueness, others are not so convinced.",19.47,-11.78,-18.19
GCRV 3204,"Travellers have long visited this system for the varied planets, and abundance of habitable planets.",62.63,-51.16,-85.59
Gliese 105.2,"Binary planets are always a popular tourist destination, and this one contains a life bearing water world. It's one of two habitable planets in the system.",85.41,-178.56,-25.78
Gliese 3002,This rare binary pair of outdoor worlds are not the only attraction to this system - a water world is also present.,-104.91,-58.19,-44.16
Gliese 3258,"The variety of life in this binary systen is its main attraction for tourists. There are two terraforming candidates, two water worlds, and a gas giant with ammonia based life in its upper atmosphere.",57.91,-98.59,-66.59
Gliese 3299,"The water world is the typical tourist destination for travellers to this compact, triple star system. Although both gas giants with their impressive ring systems are popular for sightseeing.",-34.47,-10.94,-116.13
Gliese 3371,"The tourist economy in this system is driven by visitors to the outdoor world, although the neighbouring water world is also a popular destination.",-17.72,12.97,-38.31
Gluscheimr,"When his system was first colonised, an attempt was made to terraform this planet with experimental technology. This attempt failed, although others were more successful using normal methods on two worlds in the system.",53.94,-5.78,-36.63
Grabrigpa,The view from this moon includes the spectacular mix of the rocky and icy rings of its parent gas giant.,-26.06,0.38,89.25
Gui Xian,The outdoor world is the prime reason that tourists visit the system.,145.28,-120.16,-2.03
Guttors,This baked planet shows some amazing views of the close binary in this trinary system.,37.28,-154.31,-20.25
Gyvatices,"With two life-bearing worlds, this is a popular destination for sightseers.",101.78,-126.41,-12.78
Hajangai,"Although most visitors come to the system to visit the outdoor and water world, a few come in search of the mystery of the 'Rose Truffle'. The ship disappeared without trace during a honeymoon cruise over twenty years ago.",-28.13,4.91,-68.28
Hariates,"There's plenty for space tourists to see and do on this star system. Not everyone flocks to the inhabited worlds, some visit to see the final resting place of General Max Baxter, the hero who saved the system grom a pirate gang over a century ago.",70.16,-72.63,-71.78
Haritanis,"This system has been blessed with many worlds capable of supporting life. With such an abundance it's difficult to pick the best location to visit, but the Tourist Board recommends this binary pair.",-64.56,-89.63,-70.66
Hau Ku,"The two water worlds are the biggest attraction for this system, but his planet is also visited a lot thanks to some unusual ruins found on its surface. They are estimated to be over a million years old!",55.88,-130.03,-47.06
He Qiong,"This icy moon is the site for a local mystery. A miner was discovered dead on the surface, but the autopsy was unable to reveal why. The data recordings on her SRV revealed a burst of radiation, but without any reference to its source. The case remains unsolved to this day.",112.47,-16.34,-40.97
HIP 10123,The outdoor and water worlds in this system are a popular destination for space tourists - all eager to see life on a different world.,59.72,-183.31,-25.69
HIP 10175,"This trinary system has a small cluster of terrestrial planets orbiting the close binary in the outer part of this system. This produces some amazing vistas from the outdoor world, and this planet, which is currently being terraformed.",-45.78,-93.50,-83.91
HIP 111755,This icy moon is the traditional sight for lovers to propose within sight of the gas giant's glorious ring system. This tradition is still popular today.,10.25,-117.94,70.19
HIP 112002,"Most visitors to this system head for outdoor or water worlds closer to the star, but some prefer to visit this lesser known planet. It's  said that a wedding barge was lost when it attempted an aero-braking manoeuvre, with the loss of all onboard.",78.34,-135.44,99.28
HIP 11263,"Of the four terrestrial planets orbiting the companion star in this binary system, this is the only planet not capable of supporting life.",104.97,-168.66,11.75
HIP 113100,Most visitors head for the tourist traps on the outdoor world or the water world.,18.66,-139.31,75.72
HIP 11693,"This majestic ringed ice world orbits the barycentre of the binary system, affording some glorious views of the star.",136.88,-186.72,28.91
HIP 118311,The views from the icy moon of it's parent's mixed rocky and ice rings are one of the highlights for tourists in this star system.,9.41,-123.50,31.59
HIP 14619,"The high proportion of life bearing worlds, and those capable of supporting life, makes this a popular place to visit.",151.16,-164.13,32.00
HIP 16094,"Traditionally, many a romantic cruise has visited this beautifully ringed ice planet. No one knows how or why the tradition started, but now it is accepted as the done thing.",61.31,-105.25,-38.41
HIP 16365,This binary pair of planets is actually the second binary pair in this system.,66.03,-107.91,-38.44
HIP 22395,The multiple life supporting planets in this system make this an ideal holiday destination.,83.56,-82.47,-63.34
HIP 33287,The populated outdoor world is a firm favourite with holidaymakers travelling to this system. The two terraforming candidates provide possible future destinations as well.,13.28,31.75,-120.75
HIP 35755,"This rocky moon provides great views of the gas giant it orbits, and the ring system. The gas giant is also a popular site for research into the organnisms living in its atmosphere.",5.56,46.03,-113.81
HIP 35803,This binary pair of water worlds provides the bulk of tourist destinations for holidaymakers in this system.,44.81,36.31,-122.00
HIP 41181,From here you can see the first of two gas giants within the system that are known to harbor life in their atmospheres.,-8.16,74.81,-105.13
HIP 41184,The outdoor world and water world are the more gamous holiday destinations in this system. There is a growing passion for SRV racing on this planet's surface though.,-7.78,71.25,-100.13
HIP 42455,"There are a number of interesting planets in this system, but his particular moon is considered a hidden gem. At the right time the view of the mixed rock and ice rings are simply stunning.",127.91,7.28,-28.25
HIP 44811,Here is one of a precious few ammonia worlds that can be found within colonised space.,132.84,-4.41,3.34
HIP 493,"This terraforming candidate in one of four planets capable of supporting life in this system, and all of them are binary planets, making for a rare combination.",-83.56,-82.91,-28.63
HIP 5623,The bulk of all visitors for this system come to this outdoor world. It is famed for its extravagant beach resorts.,131.34,-144.59,78.25
HIP 6978,The warm seas of this outdoor world make an ideal holiday destination.,-82.03,-67.03,-77.00
HIP 75762,"A mysterious ship was once seen by an explorer near this planet. It hasn't been seen since, but many people still come to try and see if they can spot it.",19.22,68.00,106.78
HIP 80243,The bars on this outdoor world are famous for their infinite blend cocktails. Some have suggested that Onionhead is one of their secret ingridients.,-92.78,80.63,-4.38
HIP 88617,"Visitors from all over colonised space flock to this praradise outdoor world to enjoy the fine weather, and plentiful resorts that it offers.",-108.75,60.63,-5.88
HIP 90246,"Despite the rumours of sinister black ships operating near this moon, it remains a popular destination for travellers. To see the gas giant from this moon is considered lucky.",-52.72,5.31,115.25
Hofada,"The terraformed outdoor world is the main cause for tourism in this system, but the outermost gas giant also has its fans.",90.84,35.34,38.63
Hoji,Visitors to the system are encouraged to see this unusual terrestrial planet. It was once the site of a terraforming experiment that didn't work as planned and has left unusual patterns in the planet's weather system.,134.28,-104.19,25.91
HR 5156,"The ringed planet isn't the main attraction for this system, but this is a recommended sight by the local tourism board.",16.50,109.56,42.97
HR 5529,"Water worlds are often a boon for a system's tourism economy, and some of the spectacular marine life on this world make it more attractive than most.",-54.13,118.00,27.41
HR 7221,This rare ringed waterworld is a core contributor to this system's tourism.,58.53,-55.81,91.25
HR 7451,"Visitors flock to this system because of the six planets it contains, that are capable of supporting life. The locals emphasise this by spreading entertainment across the different worlds.",-78.84,20.44,8.75
HR 7925,Many travellers visit this water world (also part of a binary pair) when visiting the system. The sailing holidays on the great ocean are particularly popular.,-104.53,21.06,-12.19
HR 8472,With a quintary system like this you can expect some glorious stellar views - and that's exactly what you get.,-118.84,1.13,-26.88
Huveang De,Many visitors enjoy the true alien nature of the life that can be seen on this rare ammonia world.,-40.72,-22.84,-114.75
Ienpalang,"Water sports are especially popular on this water world (the other is famed for more relaxing pursuits), although some come to just enjoy the cold!",133.53,-99.75,52.66
Ikpenones,A binary pair of terraformed outdoor worlds (and a water world as well) provides a strong base for this system's tourism.,-39.38,31.56,-45.09
Ilya Nigh,"Ammonia-worlds are always a popular destination, for scientists and tourists.",82.28,-118.13,-35.78
Irandan,The alien nature of ammonia worlds has long drawn people to admire them. Around this world a whole tourist industry has formed because of it.,-86.38,-12.41,-125.06
Ither,The unusual marine life on this water world has driven tourism in this system for many years. There is also an ammonia world for visitors to appreciate.,-112.25,15.00,89.31
Jambin,Ammonia worlds like this one are rare enough within colonised space that they provide a significant boot to any system's economy.,17.72,101.16,53.63
Jardonnere,"Away from this system's star attraction of a trinary planet system which includes two water worlds, this icy world is a gem away from the hordes of typical sightseers.",133.94,59.81,106.78
Juipedun,"This moderately large system contains a number of gems for visitors, but this out of the way icy moon is one of the least known.",-90.34,39.75,-61.38
Jupanisage,"Compared to the inner outdoor world and terraforming candidate, this doesn't seem like the obvious tourist trap, and that's what makes it a place to visit.",43.09,-204.59,18.88
Kambila,The myriad of life forms on this water world make it a favourite destination for many sightseers looking for alien life.,-96.03,-47.72,-49.59
Kelie,This trinary system offers a variety of terrestrial worlds to visit for the celestial sightseer. This icy moon is one of the lesser known sights available.,-85.50,-45.22,85.41
Kholhou,"This remarkable system contains three terraforming candidates, as well as a waterworld. One world has already been terraformed and caters for a wide range of leisure ativities.",14.09,-177.88,1.94
Kikapu,Admirers of marine life love this water world!,-29.00,-63.38,137.84
Kokowar,This outdoor world is partnered with a terraforming candidate in this binary system. It's a cool planet and caters for those liking a more alpine environment.,4.66,-101.94,18.47
Koyeris,The specialist wildlife tours on this waterworld are one of many attractions that bring visitors to this system.,-41.91,64.16,-54.88
K'uanele,"This binary planetary system hosts an outdoor world and a water world, Both are popular destinations for visitors and contribute heavily to the local economy.",69.78,71.16,-68.34
Ladabalbasa,This icy moon is a haunt for adeventurous lovers who declare their feelings under the shadow of the gas giant. The source of this behaviour is unknown - perhaps there is something in the water.,59.72,-11.34,-7.31
Laklano,"For those who like extreme winter sports, this moon is the place for you!",-126.72,126.59,-42.56
Lalande 46867,"This binary planetary system provides some interesting views, but generally only as a short stopping point before the inhabited worlds further out in the system.",-103.84,-69.94,-35.69
LFT 367,Winter sports are the favoured pastime on this cold outdoor world. Their facilities are amongst the highest rated in the galaxy!,11.00,-17.22,-23.41
LFT 601,The varied selection of holiday activities on this outdoor world make it one of the busier destinations for visitors to this system.,26.66,24.81,-34.75
LHS 1944,"Although the two outdoor worlds are more famous for their sightseeing opportunities, there are a number who make the trek to this planet to remember Jacob Stantier - one of the famous aero-surfers who died when trying to surf a storm front during a local competition.",0.56,51.72,-100.31
LHS 199,This dwarf star is of a quaternary system that offers some spectacular views for space tourists.,96.00,-73.34,1.38
LHS 2265,"See the marine life, take part in exciting watersports, or just chill on a cruise on the trendy holiday waterworld.",72.91,68.19,-23.31
LHS 2405,Visitors from all over the galaxy come to this varied gas giants. The view from this ice moon provides some glorious views of the gas giant's ring system.,-45.88,45.56,-36.28
LHS 278,"Ring systems are always a favourite with sightseers, and this system contains some fine examples. The view from this icy moon is one of the most popular.",-5.91,38.66,-29.91
LHS 2813,"There is only the lone outdoor world in the quarternary system, and its unusual landscape provides many places for visitors to explore and amdire.",48.06,9.41,43.06
LHS 3167,"This system is blessed with an abundance of outdoor worlds, which support a wide variety of climates and activites. This particular planet is famed for its beach resorts.",29.94,-11.03,33.94
LHS 3675,A binary pair of outdor worlds provides a vast range of holiday opportunities. It is the unique life forms here that draw the most attention.,18.53,-52.28,50.50
LHS 3781,There are many treasures in this system for visitors to appreciate - one of them is this gas giant with its impressive ring system. Some of the best views are from this closely orbiting ice moon.,-60.03,-26.13,4.16
LHS 3931,Come and enjoy the sights in the deep oceans of this water world - the wildlife has to be seen to be believed!,-92.16,-53.75,-17.13
LHS 6050,"The three planets orbiting the innermost binary stars in this quintary system are all capable of supporting life. This rocky moon orbits on that has been terraformed, the others will likely be terraformed in the near future.",-13.88,-52.72,-47.81
Louguala,"The outdoor world orbiting the primary star offers most of the usual holiday activities, but this lone hell world orbiting one of the companion stars is a firm favourite for extremophiles.",-30.84,29.16,104.72
LP 102-320,"\Nice worlds aren't always the most exciting places to visit, but this one does have some interesting features for those visitors desiring chillier climes.",-60.63,35.13,3.22
LP 131-66,This lowly starport has developed a thriving tourist economy around one of the more accessible white dwarf stars in colonized space.,-31.50,71.84,-20.72
LP 244-47,"The legend of the pirate lord calling herself the ""Star Widow"" attracts visitor to this moon. It is said that she buried her loot under the frozen wasteland. It has never been recovered.",-55.72,-28.69,-3.13
LP 499-54,The inhabitants of this terraformed outdoor world invite visitors to enjoy a relaxing vacation at one of its many beauty spots.,1.97,68.28,32.94
LP 542-33,"There's something glorious about seeing white dwarf stars up close, and this is a rare example of a binary pair of these dying stars.",29.16,15.66,-44.75
LP 581-36,"With an overwhelming choice of planetary gems to visit, most sightseers will miss this planet. Locals will tell you of a ghost ship 'The Traveller' which is said to appear in orbit every ten years.",-53.41,-58.41,10.13
LP 825-559,The locals describe this planet as a joy for the senses because of the seas of flowers that grow in all seasons.,-6.41,-52.22,-0.59
LTT 13904,"This moon orbiting a terraforming candidate provides some good views, but also a place to rest away from the bustle of inhabited worlds.",-23.44,102.66,0.53
LTT 4599,"Water worlds often attract wildlife tourists, and the deep ocean submersibles operating on this planet show tourists the strangest life forms in the galaxy.",63.38,93.28,21.16
LTT 9164,The lone planet in this system is a water world with some amazing views thanks to its two suns.,-36.97,-56.47,19.34
Makum,"Away from the hustle and bustle of the two inner habitable worlds, this planet offers something a liitle different to tourists seekings a real challenge. All manner of extreme sports are held on this world, and hazardous environment suits are required to take part!",18.44,33.00,-121.94
Malina,The views of the icy rings from this moon's parent gas giant are one of the many spectacular views in this popular travel destination.,-48.19,23.00,14.41
Manissyet,"The planet marks the end of Josh Troulier's grand voyage. He was supposed to reach the outermost regions of the galaxy, but instead suffered the indignity of crashing on this planet.",-92.97,-73.81,21.53
Marki,"Hidden somewhere amongst the ice wastes of this moon is the cache of the infamous smuggler Laurie Cooper. Even though a local hotelier admitted it was a hoax, people keep coming here to find the non-existent treasure.",81.50,-84.94,44.28
Mayang,Sometimes it's nice to just admire the stars in their nuclear glory - and there are four to choose from in this system.,27.19,-207.88,27.22
Meenates,Wildlife tourism is popular at this waterworld. Its great seas contain an amazing variety of life to delight visitors.,-78.72,53.56,-23.44
Miromi,"Water worlds like this one, are always a popular destination for tourists. The cruise ships on these seas take visitors on a trek across the whole world, including the frozen ice caps.",-3.44,59.66,115.28
Miskai,"The mysteries of alien life are apparent on ammonia worlds like this one, and that always attracts people hoping to look deeper into such life.",-63.31,-90.88,59.91
Miwobogi,"This unusual water world with an ammonia atmosphere has evolved life that is very different from its competitors, and so attracts the more discerning wildlife tourists.",79.03,-42.94,83.03
Moanza,A local cult describes this unusually coloured gas giant as the dwelling place of the Great Spirit that protects them.,-129.16,-100.28,-31.47
Mokusa,This binary planet is part of a pair of terraforming candidates. The strange variety of microorganisms on both worlds attracts a lot of interest.,59.81,83.38,79.16
Mu Horologii,"This outdoor world prides itself on the range of experiences it provides to holidaymakers. All are welcome, as long as they have enoug credits!",89.63,-109.00,11.06
Mulayo,"To truly appreciate how alien life on an ammonia world can be, this system provides a range of experiences for visitors.",33.88,9.28,97.38
Ndjabog,"This small waterworld hasn't retained much heat from its evolution, and that has spawned some very interesting lifeforms. Make sure to wrap up warm when you visit!",-88.31,-88.22,-44.84
Neritus,Tourism is big business for this terraformed outdoor world. With so much competition it has really pushed to make its holiday experience something special.,75.44,2.63,-30.88
Nespel,A pink planet is always a popular place to visit.,25.97,-171.09,-5.41
Ngardinja,Visitors to this terraformed outdoor world can expect to relax in luxurious natural health spas and participate in a wide range of sports that they offer.,-7.16,-50.88,108.25
Ngbatobii,"This system enjoys several planetary wonders for space tourists to visit, but perhaps the jewel in their crown is this ammonia world.",13.22,-38.38,128.00
Ngere,"Orbiting this binary star system is this gas giant, known to harbour ammonia-basel lifeforms in its atmosphere. The blooms of the organisms appeal to many travellers.",100.78,-121.78,-44.78
Ngun,The weird and wonderful life in the seas of this waterworld attracts visitors from all over the galaxy.,85.72,-122.63,8.75
Niju,Visit the ammonia-world to see real alien life. Thargoids not guaranteed!,-42.78,57.84,-111.75
Njorovices,"This chilly water world harbours some fascinating lifeforms, which makes it a favourite for alien wildlife tourists.",35.91,28.63,-56.28
NLTT 21088,"This binary planet system contains two waterworlds, both featuring a vast range of different life forms. The holiday facilities on this planet are slightly more advanced than the other as it doesn't enjoy the protected status, allowing the visitors to interact with the local wildlife.",71.56,11.38,-12.50
NLTT 46621,This hot world has long lost its atmosphere from the constant battering of the stellar wind.,-43.81,20.34,4.81
NLTT 6667,A handsome waterworld attracts many visitors to this system with its exotic life forms and highly rated pleasure cruises.,-49.81,-33.44,-55.28
Nortes,"In the outer regions of this system, far away from the tourist traps of the inner planets, is an ice moon. This moon is known as the Lovers' Moon, and it is said to be lucky to propose while visiting here.",69.53,-157.06,54.53
Nu-1 Columbae,This exotic looking planet greets visitors t othis system before they travel onto the nearby inhabited worlds.,90.00,-58.66,-70.31
Obambivas,"Journey to this terraformed outdoor world for the holiday of a lifetime! All tastes catered for, and the only limits are your imagination and the credits in your wallet.",-59.94,7.38,56.81
Oppidavasti,"Visitors to this system enjoy the pair of waterworlds, each with very different ecologies, making them both fascinating destinations for those who enjoy seeing alien life close up.",151.81,-183.56,47.97
Pachanwen,"While in the process of being terraformed, this planet makes a very different type of holiday. The changing climate is one feature many express surprise at.",28.06,-13.66,-46.91
Pangluya,This world forms a third of a rare trinary planet system.,27.19,41.19,-16.59
Phekda,"This planet is considered by some as a good place to escape the busier parts of the system, and tourists are starting to do the same.",-25.06,73.31,-30.28
Phracani,This planet is famed for its outdoor pursuits.,112.53,-116.03,-19.78
Pictavul,If you love the cold then this world might just be the holiday destination for you.,71.78,-171.31,102.84
Popontia,"The resorts on this planet accomodate some 'unusual' tastes, and the locals are happy to keep your secrets.",9.06,-50.16,-57.13
Procyon,"With four outdoor worlds, and a huge variety of resorts and facilities, there truly is something here for everyone!",6.22,2.66,-9.19
Punuri,"Visit one of the rare ammonia worlds here, and see life in a different light.",-97.81,-49.66,51.78
Qetesh,"This cold waterworld contains some very odd organisms, so much so that it is a popular destination for alien life watchers.",125.13,-161.78,47.16
Quince,"Binary planets are always fun places to visit, such as in this case, before you head on to the outdoor world to sample the delights there.",57.38,341.38,333.00
Rhea,There are many delights to be experienced in this famed holiday world.,58.13,22.59,-28.59
